id,content,nickname,score,days,creationTime,productColor,productSize
14017842190,以前也是用华为的，后来用了一段时间，看到华为P40 Pro的预售介绍，当时就心动了，第一时间预约，付尾款后第二天就拿到手机了，真的很给力，无论是机型还是配置都是极美的，拍照功能强大，但愿能弥补下我的拍照水平吧,糊丶糊,5,7,2020-04-10 14:25:34,亮黑色,8GB+256GB
14013096861,"2年前买的P20 Pro,用下来各方面都非常好，这次果断订了P40 Pro,今天上午就收到了，京东的速度太快了。数据已经迁移完成，开始试用。",程序员阿东,5,13,2020-04-09 10:40:57,亮黑色,8GB+256GB
14017474117,"外形外观：买了亮黑色，手感也是很好。
屏幕音效：非常好
拍照效果：p40  pro拍照是一贯的亮点，拍照好。这次可以刷新了行业标准。
运行速度：运行速度也是很快，不比什么烂果差。
待机时间：正常的使用，待机时间还是比较满意。
其他特色：总体来说，这次的升级比较大，而且AI技术也解决了一些实际问题。",j***0,5,14,2020-04-10 12:51:56,亮黑色,8GB+256GB
14016593293,"感觉很好看，比较长，线条很漂亮
屏幕音效：效果很好，看电影杠杠的
拍照效果：惊艳，真的超级赞，奔着消除路人来买的
运行速度：990无比流畅，等1020出来继续买
待机时间：刚拿到还没体验
其他特色：黑色果然一如既往耐看",站着发呆装蘑菇,5,13,2020-04-10 09:13:01,亮黑色,8GB+128GB
14016060263,"外形外观：晨曦金配色真的好看，女朋友非常喜欢
屏幕音效：90HZ对比60提升还是比较明显的，很顺滑无卡顿，无拖影
拍照效果：到货已经晚上了，夜景拍照效果挺好，只不过等待时间太长了，要等13s左右，室内光线好的情况下拍照效果很好
待机时间：4200的电池对于重度使用肯定还得一天两充
运行速度：麒麟990日常使用绝对OK",全***头,5,2,2020-04-10 00:04:41,晨曦金,8GB+256GB
14017453810,开箱很惊艳，银色果然是最有质感的，尾款付的晚了几分钟今天才到，已经很不错了，做工精细很棒，手感不错，性能方面也没的说，不玩游戏，日常使用够用了，做备用机问题不大。,jd_177340fqc,5,14,2020-04-10 12:47:09,冰霜银,8GB+256GB
14014542288,"外形外观：四曲面的屏幕，真不错
屏幕音效：刷新率好，屏幕清晰，色彩鲜艳，声音外放很好
拍照效果：最强，媲美单反相机
运行速度：麒麟990性能强大，运行流畅
待机时间：华为手机待机从未让人失望
其他特色：各方面均衡，没有短板",张***7,5,1,2020-04-09 16:46:26,零度白,8GB+256GB
14015745031,很早就预定了，时间一到马上付款。今天一早9点整就送来了，京东物流速度没话说。颜色非常的漂亮，运行流畅，之前买的wifi6的路由器总算可以体验上了，手机克隆很方便，拍照效果没得说。支持华为，支持国产！！！,残月无亥,5,11,2020-04-09 22:06:03,零度白,8GB+256GB
14029546238,"外形外观：oled曲面平真是太好看了，比苹果X漂亮很多很多！
屏幕音效：太棒了，非常满意！
拍照效果：太棒了，几里以外的东西也拍的很清楚！",阿里郎大帝,5,1,2020-04-13 15:29:39,深海蓝,8GB+256GB
14015241266,预约的，上午就收到了，速度很赞！比我的mate30 pro更时尚。两个侧边显示比mate30 Pro要好，不会过于显示在侧边。顶部和底部的黑边要小一点。相机效果不错，名不虚传，感觉很好，继续使用看看，整体满意。,c***2,5,13,2020-04-09 19:55:31,深海蓝,8GB+256GB
14017634092,啊啊啊啊 到现在刚刚拿到手这个手机 非常激动 很漂亮 而且对比了之前用的苹果手机 突然不香了 支持国产 大爱 又漂亮性能有好 完美！！！,魔性航,5,14,2020-04-10 13:32:12,零度白,8GB+256GB
14016982410,"外形外观：四曲面真的很好看 
屏幕音效：屏幕很清晰 旗舰手机肯定好
拍照效果：目前最好的拍照手机
运行速度：华为系统是安卓里面最好的
待机时间：刚收到 没测试
其他特色：手感做工真的很好  跟朋友的小米10好多了",生活啊无奈,5,13,2020-04-10 10:52:10,深海蓝,8GB+256GB
14014625707,"外形外观：机身相对窄 握在手里更加舒适 单手操作也不会拿不稳
屏幕音效：打电话测试有增强 和听筒没有区别甚至更好
拍照效果：50倍变焦和稳定真的是强大 质感也是相比其他机型更有优势
运行速度：没有发生卡顿现象 四曲面需要适应
待机时间：一个小时不停用 消耗百分之八
其他特色：白色在阳光下是很好看的 几个颜色里最喜欢的色彩",没***经,5,1,2020-04-09 17:08:12,零度白,8GB+256GB
14014589570,4月4号订的单，9号4点拿到手，有点心急，就因为华为的系统才买的，我还有两只手机，这个是第三只了，真的很好，够快，很好用六星评论,jd_8629569,5,5,2020-04-09 16:58:30,零度白,8GB+256GB
14017969500,4月8号22点8分付的尾款，9号早上10点钟就到了，工作原因今天才开箱，手机非常满意，一直在用华为手机，从未失望过。开始挑选颜色还纠结了好久才选了零度白，到手之后感觉零度白真的很好看(??&omega;??)??。,流年华月,5,2,2020-04-10 14:58:36,零度白,8GB+256GB
14016646951,"拍照效果：拍照效果没得说，一个字&ldquo;牛&rdquo;。
运行速度：流畅度很高，应用打开的速度很快。
其他特色：手机手感超好，刚收到手机，待机时间还不能确定。",jd_花殇寒,5,14,2020-04-10 09:28:07,深海蓝,8GB+256GB
14013055485,"拍照效果：加强了
屏幕音效：给力
外形外观：新颖
运行速度：流畅
其他特色：国产旗舰机没毛病。
待机时间：快充效果相当强大",六六六六六鸭,5,13,2020-04-09 10:31:20,零度白,8GB+128GB
14014206041,8号预订今天上午到手，快递算很给力的了，外观靓丽，目前还在适应中，屏幕很时尚，拍照给力，运行速度很棒，待机时间长，手机克隆信息方便迅速，总体来说很棒，不过价格有点小超预算，希望能很快适应起来，大写的赞?呦,jd_152016mmg,5,1,2020-04-09 15:18:39,零度白,8GB+256GB
14022060657,"外形外观：买的冰霜银。非常好看
屏幕音效：：比我之前的P30p好多了
拍照效果：目前拍照第一没问题
运行速度：麒麟990＋90赫兹刷新率必须流畅
待机时间：待机稳定耐用。加上40瓦快充续航刚刚滴",jd_152428ofu,5,3,2020-04-11 16:09:06,冰霜银,8GB+256GB
14021104115,"外形外观：漂亮大方，握感很好
屏幕音效：90HZ曲面屏用起来很舒服，高刷新率使得马克放大招的视觉效果贼棒，一点也不卡顿
拍照效果：棒棒棒
运行速度：很快，运行大型游戏毫无压力",武侠阿门,5,2,2020-04-11 12:09:20,零度白,8GB+256GB
14015133877,选的零度白颜色，造型非常漂亮，一开箱就给惊艳到了。运行速度非常快，屏下指纹解锁很方便，面部识别功能还没有试，还有不知道待机时间怎么样？唯一可惜的是没有特别好的专用保护壳。给家里人买的，等使用一段时间再来评价，如果好用的话，自己再买一个。,s***g,5,2,2020-04-09 19:27:33,零度白,8GB+256GB
14017243437,发货速度很快，第二天就到了，外观颜色很漂亮，拍照像素非常棒，运行速度超快，完全感觉不到卡顿，屏幕也比较大，总之很满意，第一次用华为手机果然没有失望，,130*****490,5,2,2020-04-10 11:54:17,零度白,8GB+256GB
14013448128,华为p40 pro外形高大上。开机的速度也很好。果断入手太给力了。像素也很高。越来越喜欢照相了。,Ccmisaki,5,1,2020-04-09 12:04:01,亮黑色,8GB+256GB
14014227718,第一次看国外发布会后，决定入手的第一台手机，颜色质感，和配置都是超级喜欢，拍照效果就是好的没话说,搁浅z-y,5,13,2020-04-09 15:24:10,零度白,8GB+256GB
14013040003,"外形外观：不错，我喜欢，真的很喜欢，
屏幕音效：还没看
拍照效果：很期待
运行速度：应该可以
待机时间：不知道哇⊙&forall;⊙！
其他特色：新款哈哈，我想抢第一 没抢到，送的东西不多，价格贵了些。其他应该还好。支持华为，支持国货。",i***y,5,8,2020-04-09 10:27:44,亮黑色,8GB+256GB
14014459016,一到发售时间就立刻付款买了，到货速度很快，上手感觉很不错，颜值也高，接下来要看看实际使用感了，感觉比mate30pro更青春更活力。运行速度快，没有卡顿现象，拿在手上重量刚好。不能不说，华为真是越做越好了，支持国货！,pkpwx,5,8,2020-04-09 16:24:58,零度白,8GB+256GB
14015035984,这颜色绝了，很早就预订了，去店里看过觉得最白色好看，灰色和蓝色也不错。看屏幕的时候挖空不算太影响视觉，注意力不在上面。emui10.1很多小过渡动画看起来很顺滑，买的第三部p系列了，用起来很习惯，手机克隆很快，十几分钟就克隆完了。,阿童木看星星,5,13,2020-04-09 19:00:51,零度白,8GB+256GB
14014585963,"外形外观：非常时尚
拍照效果：试了试 还可以 试试拍月亮
其他特色：华为自带贴膜
待机时间：把数据迁移以后，费电一些。
运行速度：总体运行还很流畅。",j***9,5,13,2020-04-09 16:57:31,深海蓝,8GB+256GB
14015633470,晚上第一时间付款，第二天就收到了，京东送货就是快！虽然p40pro主推是银灰色，但是我一眼就爱上了白色，是那种泛着淡淡珠光的白色，很好看，其实吧，戴上手机壳大家都一样！刚从苹果换到华为，目前体验很好，继续开发手机功能，以后可能都不会买苹果了！支持国产，华为加油！,哒***徐,5,1,2020-04-09 21:35:40,零度白,8GB+256GB
14019409252,"外形外观：零度白与上代天空之境相似，反光有淡淡彩色；
屏幕音效：满溢屏挺满意，90Hz很流畅，不玩游戏够用了；
拍照效果：夜景赞，录像防抖稳，果然手机中的照相机；
运行速度：运行流畅，不玩游戏性能过剩；
待机时间：待机满意，40W快充半小时充50电很快了！",tv4ever,5,2,2020-04-10 21:25:05,零度白,8GB+256GB
14013551023,"外形外观：手感很好，黑色因为陶瓷可能有点点重，不过对于我来说刚刚好，比在用的很轻的荣耀v10更称手。
运行速度：运行速度快，wifi下载很快，比之前的手机强很多
拍照效果：安逸
屏幕音效：屏幕很清晰， 音效挺不错的",musicmanman,5,9,2020-04-09 12:30:27,亮黑色,8GB+256GB
14014751575,"外形外观：惊艳的四曲面屏幕，2020旗舰机中的旗舰。
屏幕音效：非常细腻，刷新率终于上了90，非常欣慰。
运行速度：杠杠滴，麒麟990 5G+EMUI10.1系统，上手非常丝滑。
待机时间：暂时满意，估计一日一冲可以。
拍照效果：DXO排名第一说明一切，暗光影相非常给力。
其他特色：支持华为，支持国货，支持京东，买的第5部手机了。",s***o,5,1,2020-04-09 17:41:12,冰霜银,8GB+256GB
14016158434,"屏幕音效：相当震撼
拍照效果：无敌完美
运行速度：高速飞速
待机时间：超长省电
其他特色：怎一个好字了得！自从从果粉转成花粉后，围观华为发布的每一个产品 ，特别是手机！去年P30，也是尝鲜预约到，从发布到到手，前后2周，这次P40当天8号晚上发布后，居然在11点多抢了一个，真是运气，9号京东送到家 这是深圳速度！体验感不错！拍照效果真是无敌了！低调，有内涵！",z***t,5,1,2020-04-10 01:44:27,零度白,8GB+256GB
14015259558,"外形外观：手感非常好 颜色和图片色差不大
运行速度：很快 基本没有卡顿 操作很流畅",陈***妻,5,12,2020-04-09 20:00:04,亮黑色,8GB+256GB
14017560614,"外形外观：非常漂亮，P30pro换过来的
屏幕音效：比30p30pro好。
送货非常快，京东就是靠谱！",谁也打不过,5,1,2020-04-10 13:13:09,零度白,8GB+128GB
14016343289,"拍照效果：很清晰，颜色也很好
屏幕音效：音质很好，舒服
运行速度：很快
外形外观：漂亮，很适合女生用
待机时间：显示十多个小时
其他特色：手感好",z***0,5,10,2020-04-10 07:36:24,亮黑色,8GB+256GB
